,Unnamed: 0.1,Unnamed: 0,ID_do_cliente,Idade,Gênero,Item_comprado,Categoria,Valor_da_compra_(USD),Localização,Tamanho,Cor,Temporada,Avaliação_da_avaliação,Status_da_assinatura,Método_de_pagamento,Tipo_de_envio,Desconto_aplicado,Código_promocional_usado,Compras_Anteriores,Método_de_pagamento_preferido,Frequência_de_compras
3477,3477,3477,3478,53,Feminino,Bolsa,Acessórios,85,Kentucky,S,Teal,Primavera,3.8,No,PayPal,Store Pickup,No,No,38,Debit Card,Cada 2 semanas
3478,3478,3478,3479,36,Feminino,Bolsa,Acessórios,57,Arizona,M,Magenta,Outono,4.6,No,PayPal,Store Pickup,No,No,42,PayPal,Trimestral
3479,3479,3479,3480,46,Feminino,Suéter,Roupas,56,New York,S,Orange,Verão,4.9,No,PayPal,Standard,No,No,41,Cash,Mensal
3480,3480,3480,3481,21,Feminino,Sandálias,Calçados,79,New Hampshire,L,Peach,Inverno,3.5,No,Cash,Free Shipping,No,No,45,PayPal,Mensal
3481,3481,3481,3482,52,Feminino,Meias,Roupas,67,Ohio,S,Maroon,Verão,3.4,No,Credit Card,Store Pickup,No,No,41,Debit Card,Cada 2 semanas
3482,3482,3482,3483,66,Feminino,Luvas,Acessórios,61,Hawaii,M,Gold,Inverno,3.9,No,Venmo,Next Day Air,No,No,35,Debit Card,Semanal
3483,3483,3483,3484,19,Feminino,Hoodie,Roupas,37,Texas,L,White,Inverno,3.9,No,Venmo,Express,No,No,21,Credit Card,Cada 3 meses
3484,3484,3484,3485,44,Feminino,Vestido,Roupas,75,Illinois,L,Gray,Outono,4.2,No,Debit Card,Free Shipping,No,No,13,Credit Card,Cada 2 semanas
3485,3485,3485,3486,50,Feminino,Camisa,Roupas,21,Massachusetts,XL,Brown,Inverno,3.4,No,Debit Card,Standard,No,No,23,Debit Card,Quinzenal
3486,3486,3486,3487,51,Feminino,Shorts,Roupas,89,North Carolina,L,Charcoal,Inverno,4.9,No,Debit Card,Standard,No,No,6,PayPal,Semanal
3487,3487,3487,3488,25,Feminino,Sandálias,Calçados,24,West Virginia,L,Beige,Outono,2.9,No,Debit Card,Store Pickup,No,No,39,Bank Transfer,Anual
3488,3488,3488,3489,62,Feminino,Suéter,Roupas,27,Delaware,XL,Teal,Primavera,4.9,No,Cash,Store Pickup,No,No,7,Cash,Trimestral
3489,3489,3489,3490,48,Feminino,Vestido,Roupas,26,Idaho,L,Black,Verão,4.6,No,Bank Transfer,2-Day Shipping,No,No,32,PayPal,Cada 3 meses
3490,3490,3490,3491,62,Feminino,Botas,Calçados,82,Oregon,M,Violet,Primavera,3.6,No,Venmo,Store Pickup,No,No,43,Credit Card,Trimestral
3491,3491,3491,3492,22,Feminino,Calças,Roupas,28,Maine,M,Orange,Inverno,4.3,No,Bank Transfer,Express,No,No,15,Cash,Mensal
3492,3492,3492,3493,48,Feminino,Luvas,Acessórios,65,South Dakota,M,Turquoise,Outono,4.6,No,PayPal,Standard,No,No,48,Bank Transfer,Anual
3493,3493,3493,3494,48,Feminino,Calças,Roupas,82,New Mexico,XL,Black,Inverno,4.7,No,Cash,Store Pickup,No,No,35,Credit Card,Semanal
3494,3494,3494,3495,62,Feminino,Lenço,Acessórios,38,Washington,M,Silver,Inverno,3.5,No,Credit Card,Free Shipping,No,No,41,PayPal,Trimestral
3495,3495,3495,3496,24,Feminino,Shorts,Roupas,33,Georgia,XL,Gray,Primavera,2.8,No,Debit Card,Free Shipping,No,No,14,Cash,Semanal
3496,3496,3496,3497,39,Feminino,Sapatos,Calçados,38,Idaho,M,Pink,Verão,4.0,No,Cash,Free Shipping,No,No,22,PayPal,Mensal
3497,3497,3497,3498,35,Feminino,Bolsa,Acessórios,48,Colorado,M,Red,Primavera,4.3,No,PayPal,Store Pickup,No,No,16,Venmo,Cada 3 meses
3498,3498,3498,3499,47,Feminino,Sandálias,Calçados,35,Kentucky,M,Lavender,Verão,3.8,No,PayPal,Standard,No,No,2,Bank Transfer,Cada 2 semanas
3499,3499,3499,3500,22,Feminino,Meias,Roupas,29,New Jersey,L,Indigo,Outono,3.0,No,Bank Transfer,Next Day Air,No,No,13,PayPal,Cada 3 meses
3500,3500,3500,3501,38,Feminino,Camisa,Roupas,48,Oregon,S,Silver,Outono,4.6,No,Credit Card,Next Day Air,No,No,38,Debit Card,Quinzenal
3501,3501,3501,3502,53,Feminino,Sapatos,Calçados,87,Nebraska,M,Silver,Outono,4.8,No,Bank Transfer,Standard,No,No,43,Bank Transfer,Semanal
3502,3502,3502,3503,31,Feminino,Mochila,Acessórios,62,Massachusetts,M,Green,Outono,4.7,No,Bank Transfer,Next Day Air,No,No,26,Bank Transfer,Trimestral
3503,3503,3503,3504,31,Feminino,Camisa,Roupas,96,Nebraska,M,Pink,Primavera,3.9,No,Cash,Free Shipping,No,No,39,Cash,Semanal
3504,3504,3504,3505,65,Feminino,Bolsa,Acessórios,41,Hawaii,S,Violet,Outono,4.0,No,Bank Transfer,Next Day Air,No,No,50,Venmo,Mensal
3505,3505,3505,3506,48,Feminino,Jóias,Acessórios,42,Indiana,L,Red,Inverno,3.7,No,Cash,2-Day Shipping,No,No,40,Bank Transfer,Cada 3 meses
3506,3506,3506,3507,18,Feminino,Camisa,Roupas,57,Illinois,L,Olive,Inverno,3.7,No,Venmo,2-Day Shipping,No,No,12,Cash,Quinzenal
3507,3507,3507,3508,46,Feminino,Bolsa,Acessórios,65,Colorado,S,Purple,Primavera,4.2,No,Bank Transfer,Store Pickup,No,No,33,Credit Card,Cada 3 meses
3508,3508,3508,3509,52,Feminino,Calças,Roupas,54,Pennsylvania,M,Gray,Outono,4.7,No,Venmo,Standard,No,No,49,Bank Transfer,Semanal
3509,3509,3509,3510,50,Feminino,T-shirt,Roupas,22,Ohio,L,Brown,Inverno,4.3,No,Cash,Next Day Air,No,No,43,Venmo,Cada 2 semanas
3510,3510,3510,3511,49,Feminino,Tênis,Calçados,96,Pennsylvania,S,Orange,Outono,4.9,No,Credit Card,2-Day Shipping,No,No,14,Venmo,Mensal
3511,3511,3511,3512,69,Feminino,Jóias,Acessórios,81,Mississippi,M,Blue,Verão,3.9,No,Venmo,2-Day Shipping,No,No,21,Credit Card,Cada 3 meses
3512,3512,3512,3513,36,Feminino,Camisa,Roupas,46,Kentucky,M,White,Outono,3.4,No,Bank Transfer,Free Shipping,No,No,31,Debit Card,Trimestral
3513,3513,3513,3514,30,Feminino,Blusa,Roupas,74,Alaska,XL,Charcoal,Primavera,4.2,No,Bank Transfer,Store Pickup,No,No,29,Credit Card,Quinzenal
3514,3514,3514,3515,25,Feminino,Tênis,Calçados,50,Georgia,XL,Gray,Inverno,4.7,No,Venmo,Express,No,No,32,Cash,Mensal
3515,3515,3515,3516,19,Feminino,Vestido,Roupas,80,South Dakota,XL,Charcoal,Inverno,4.0,No,PayPal,Next Day Air,No,No,16,Debit Card,Cada 2 semanas
3516,3516,3516,3517,34,Feminino,Botas,Calçados,56,South Carolina,S,White,Verão,4.0,No,Venmo,Free Shipping,No,No,38,PayPal,Cada 2 semanas
3517,3517,3517,3518,29,Feminino,Saia,Roupas,69,Tennessee,M,Orange,Inverno,3.1,No,Debit Card,Next Day Air,No,No,34,Debit Card,Cada 3 meses
3518,3518,3518,3519,50,Feminino,Camisa,Roupas,97,Colorado,M,Black,Primavera,4.2,No,Bank Transfer,Standard,No,No,30,PayPal,Trimestral
3519,3519,3519,3520,31,Feminino,Shorts,Roupas,66,Wisconsin,M,White,Inverno,3.7,No,Credit Card,Next Day Air,No,No,14,Bank Transfer,Quinzenal
3520,3520,3520,3521,41,Feminino,Chapéu,Acessórios,70,Georgia,S,Brown,Primavera,3.1,No,PayPal,Express,No,No,33,Bank Transfer,Mensal
3521,3521,3521,3522,52,Feminino,Sapatos,Calçados,50,Maryland,M,Pink,Inverno,3.7,No,Credit Card,Store Pickup,No,No,35,Venmo,Semanal
3522,3522,3522,3523,27,Feminino,Calças,Roupas,85,New Jersey,M,Yellow,Primavera,3.2,No,Bank Transfer,Store Pickup,No,No,13,Cash,Trimestral
3523,3523,3523,3524,49,Feminino,Mochila,Acessórios,59,Nevada,M,Cyan,Verão,2.8,No,PayPal,Standard,No,No,30,Cash,Quinzenal
3524,3524,3524,3525,69,Feminino,Calças,Roupas,74,Michigan,L,Silver,Verão,2.9,No,Credit Card,Free Shipping,No,No,30,Credit Card,Mensal
3525,3525,3525,3526,45,Feminino,Óculos de sol,Acessórios,38,Wyoming,L,Olive,Inverno,3.5,No,PayPal,Standard,No,No,47,Bank Transfer,Anual
3526,3526,3526,3527,20,Feminino,Suéter,Roupas,99,Massachusetts,M,Olive,Primavera,3.8,No,PayPal,Express,No,No,1,PayPal,Cada 3 meses
3527,3527,3527,3528,25,Feminino,Blusa,Roupas,97,Washington,S,Charcoal,Primavera,4.7,No,Cash,Free Shipping,No,No,1,Cash,Semanal
3528,3528,3528,3529,38,Feminino,Lenço,Acessórios,67,Maine,L,Gray,Verão,4.5,No,Cash,Free Shipping,No,No,33,PayPal,Anual
3529,3529,3529,3530,55,Feminino,T-shirt,Roupas,20,Montana,S,Maroon,Inverno,3.9,No,Credit Card,Next Day Air,No,No,43,Bank Transfer,Semanal
3530,3530,3530,3531,62,Feminino,Óculos de sol,Acessórios,45,Oklahoma,L,Black,Primavera,3.4,No,Bank Transfer,Express,No,No,37,PayPal,Semanal
3531,3531,3531,3532,54,Feminino,Sapatos,Calçados,52,North Dakota,XL,Violet,Inverno,4.6,No,Credit Card,2-Day Shipping,No,No,23,Cash,Trimestral
3532,3532,3532,3533,61,Feminino,Calças,Roupas,68,Connecticut,L,Indigo,Outono,4.6,No,Credit Card,Standard,No,No,12,Credit Card,Anual
3533,3533,3533,3534,50,Feminino,Tênis,Calçados,98,Texas,L,Yellow,Outono,4.7,No,Venmo,Standard,No,No,30,Venmo,Quinzenal
3534,3534,3534,3535,65,Feminino,Sapatos,Calçados,83,Delaware,M,Gray,Outono,3.2,No,Venmo,Express,No,No,7,Cash,Semanal
3535,3535,3535,3536,68,Feminino,Shorts,Roupas,51,Mississippi,M,Red,Verão,5.0,No,Bank Transfer,Express,No,No,20,Debit Card,Mensal
3536,3536,3536,3537,55,Feminino,Bolsa,Acessórios,21,Minnesota,L,Peach,Primavera,4.5,No,Venmo,Express,No,No,10,Venmo,Mensal
3537,3537,3537,3538,57,Feminino,Bolsa,Acessórios,92,Georgia,M,Gray,Primavera,3.5,No,Venmo,Standard,No,No,40,Credit Card,Cada 3 meses
3538,3538,3538,3539,56,Feminino,Sapatos,Calçados,63,Iowa,S,White,Primavera,4.5,No,Venmo,Store Pickup,No,No,21,Venmo,Mensal
3539,3539,3539,3540,29,Feminino,Jóias,Acessórios,56,New York,S,Green,Primavera,3.2,No,Venmo,Express,No,No,17,Credit Card,Cada 2 semanas
3540,3540,3540,3541,24,Feminino,Shorts,Roupas,95,Nevada,M,Magenta,Primavera,4.6,No,Bank Transfer,Free Shipping,No,No,5,Bank Transfer,Semanal
3541,3541,3541,3542,59,Feminino,Blusa,Roupas,66,Virginia,M,Olive,Inverno,4.0,No,Cash,Next Day Air,No,No,22,PayPal,Anual
3542,3542,3542,3543,62,Feminino,Casaco,Agasalhos,28,Idaho,S,Olive,Primavera,4.2,No,Bank Transfer,Express,No,No,5,Venmo,Semanal
3543,3543,3543,3544,58,Feminino,Chapéu,Acessórios,83,Colorado,M,Blue,Inverno,4.1,No,Credit Card,Standard,No,No,18,PayPal,Cada 3 meses
3544,3544,3544,3545,64,Feminino,Meias,Roupas,55,Wisconsin,XL,Charcoal,Outono,3.6,No,PayPal,2-Day Shipping,No,No,42,Cash,Cada 3 meses
3545,3545,3545,3546,48,Feminino,Sandálias,Calçados,28,Connecticut,M,Yellow,Primavera,3.7,No,Venmo,2-Day Shipping,No,No,22,Debit Card,Anual
3546,3546,3546,3547,60,Feminino,Lenço,Acessórios,79,Kansas,M,Violet,Verão,3.6,No,Bank Transfer,Free Shipping,No,No,37,Bank Transfer,Cada 2 semanas
3547,3547,3547,3548,52,Feminino,Lenço,Acessórios,31,Pennsylvania,L,Magenta,Verão,3.8,No,Debit Card,Standard,No,No,23,Credit Card,Anual
3548,3548,3548,3549,63,Feminino,Blusa,Roupas,37,Utah,M,Red,Outono,3.0,No,Venmo,Standard,No,No,47,Debit Card,Quinzenal
3549,3549,3549,3550,44,Feminino,T-shirt,Roupas,34,Oregon,M,Cyan,Verão,3.4,No,Credit Card,2-Day Shipping,No,No,11,Bank Transfer,Quinzenal
3550,3550,3550,3551,63,Feminino,Sapatos,Calçados,74,West Virginia,S,Orange,Inverno,4.8,No,Venmo,Standard,No,No,32,Cash,Semanal
3551,3551,3551,3552,66,Feminino,Luvas,Acessórios,31,Montana,L,Black,Primavera,2.6,No,Credit Card,Store Pickup,No,No,20,Venmo,Semanal
3552,3552,3552,3553,22,Feminino,Óculos de sol,Acessórios,66,Kentucky,M,Blue,Inverno,2.9,No,Credit Card,Next Day Air,No,No,3,PayPal,Trimestral
3553,3553,3553,3554,62,Feminino,Sapatos,Calçados,99,Minnesota,M,Charcoal,Primavera,4.9,No,Cash,Free Shipping,No,No,32,Bank Transfer,Semanal
3554,3554,3554,3555,39,Feminino,Vestido,Roupas,55,Louisiana,M,Indigo,Primavera,5.0,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Quinzenal
3555,3555,3555,3556,25,Feminino,Blusa,Roupas,23,Delaware,L,Silver,Primavera,4.6,No,PayPal,Next Day Air,No,No,45,Cash,Trimestral
3556,3556,3556,3557,70,Feminino,Suéter,Roupas,88,Arizona,M,Brown,Outono,4.2,No,Bank Transfer,Express,No,No,43,Cash,Cada 2 semanas
3557,3557,3557,3558,52,Feminino,Jaqueta,Agasalhos,26,Nevada,M,Peach,Verão,4.9,No,PayPal,Next Day Air,No,No,1,PayPal,Cada 3 meses
3558,3558,3558,3559,68,Feminino,Mochila,Acessórios,94,Alaska,L,Magenta,Verão,4.8,No,Credit Card,Standard,No,No,9,Venmo,Trimestral
3559,3559,3559,3560,18,Feminino,Shorts,Roupas,25,Utah,M,Beige,Outono,3.0,No,Debit Card,Next Day Air,No,No,13,Venmo,Cada 3 meses
3560,3560,3560,3561,18,Feminino,Meias,Roupas,96,Kansas,XL,Violet,Outono,3.5,No,Cash,Express,No,No,5,Credit Card,Anual
3561,3561,3561,3562,63,Feminino,Tênis,Calçados,29,North Carolina,L,Black,Primavera,3.4,No,Cash,Standard,No,No,39,Credit Card,Quinzenal
3562,3562,3562,3563,47,Feminino,Tênis,Calçados,36,Maryland,M,Cyan,Inverno,3.4,No,PayPal,Free Shipping,No,No,7,Bank Transfer,Semanal
3563,3563,3563,3564,43,Feminino,Blusa,Roupas,90,Maine,M,Green,Verão,4.9,No,Credit Card,Standard,No,No,8,Credit Card,Cada 3 meses
3564,3564,3564,3565,60,Feminino,Luvas,Acessórios,38,Illinois,S,Brown,Verão,4.4,No,PayPal,Free Shipping,No,No,40,Venmo,Anual
3565,3565,3565,3566,49,Feminino,Bolsa,Acessórios,52,Pennsylvania,S,Gray,Primavera,4.2,No,Cash,Store Pickup,No,No,35,PayPal,Mensal
3566,3566,3566,3567,28,Feminino,Jeans,Roupas,88,Alaska,S,Orange,Primavera,3.1,No,Credit Card,Next Day Air,No,No,14,Venmo,Mensal
3567,3567,3567,3568,32,Feminino,Lenço,Acessórios,56,New Mexico,S,Silver,Verão,4.0,No,Venmo,Next Day Air,No,No,26,Credit Card,Mensal
3568,3568,3568,3569,29,Feminino,Sandálias,Calçados,71,Arkansas,M,Purple,Primavera,4.8,No,Cash,Next Day Air,No,No,14,PayPal,Trimestral
3569,3569,3569,3570,35,Feminino,Sandálias,Calçados,94,Alaska,M,Olive,Outono,3.3,No,Credit Card,Express,No,No,9,Bank Transfer,Quinzenal
3570,3570,3570,3571,23,Feminino,Vestido,Roupas,97,Louisiana,XL,Teal,Inverno,4.7,No,PayPal,Standard,No,No,32,Debit Card,Anual
3571,3571,3571,3572,70,Feminino,Saia,Roupas,27,North Dakota,M,White,Verão,3.2,No,Cash,Standard,No,No,15,Bank Transfer,Cada 3 meses
3572,3572,3572,3573,23,Feminino,Shorts,Roupas,28,Rhode Island,M,Black,Primavera,5.0,No,Bank Transfer,Standard,No,No,25,Credit Card,Mensal
3573,3573,3573,3574,43,Feminino,Jeans,Roupas,67,Connecticut,L,Maroon,Outono,4.9,No,Cash,Free Shipping,No,No,27,PayPal,Mensal
3574,3574,3574,3575,29,Feminino,Meias,Roupas,70,New York,M,Cyan,Outono,4.9,No,Cash,Express,No,No,39,Bank Transfer,Trimestral
3575,3575,3575,3576,61,Feminino,Casaco,Agasalhos,95,Kentucky,M,Violet,Outono,3.7,No,Cash,Express,No,No,49,Venmo,Cada 2 semanas
3576,3576,3576,3577,29,Feminino,Botas,Calçados,24,Maine,L,Yellow,Primavera,3.0,No,Cash,Express,No,No,12,Venmo,Cada 2 semanas
3577,3577,3577,3578,66,Feminino,Cinto,Acessórios,35,Missouri,S,Yellow,Inverno,2.6,No,PayPal,Standard,No,No,13,Bank Transfer,Semanal
3578,3578,3578,3579,46,Feminino,Sapatos,Calçados,22,Georgia,L,Olive,Inverno,2.6,No,Credit Card,Standard,No,No,22,Bank Transfer,Trimestral
3579,3579,3579,3580,34,Feminino,Lenço,Acessórios,66,Arizona,L,Olive,Outono,4.8,No,Bank Transfer,Standard,No,No,19,Credit Card,Cada 3 meses
3580,3580,3580,3581,51,Feminino,Blusa,Roupas,83,New Hampshire,M,Magenta,Verão,3.2,No,Bank Transfer,2-Day Shipping,No,No,3,Cash,Cada 2 semanas
3581,3581,3581,3582,26,Feminino,Vestido,Roupas,95,Georgia,M,Orange,Outono,4.9,No,Venmo,Next Day Air,No,No,50,Credit Card,Semanal
3582,3582,3582,3583,23,Feminino,Shorts,Roupas,41,California,S,Beige,Verão,3.4,No,Cash,2-Day Shipping,No,No,15,PayPal,Anual
3583,3583,3583,3584,52,Feminino,Blusa,Roupas,77,Arizona,L,Brown,Verão,2.7,No,Debit Card,Store Pickup,No,No,44,Credit Card,Cada 3 meses
3584,3584,3584,3585,39,Feminino,Tênis,Calçados,52,Florida,L,Indigo,Outono,4.8,No,Debit Card,Express,No,No,48,Debit Card,Mensal
3585,3585,3585,3586,39,Feminino,Luvas,Acessórios,41,New York,XL,Gray,Inverno,4.1,No,Cash,Standard,No,No,4,Venmo,Cada 2 semanas
3586,3586,3586,3587,33,Feminino,Hoodie,Roupas,28,Idaho,M,Yellow,Inverno,4.6,No,PayPal,Store Pickup,No,No,12,PayPal,Cada 2 semanas
3587,3587,3587,3588,33,Feminino,Suéter,Roupas,90,Virginia,S,Violet,Verão,4.4,No,Debit Card,Standard,No,No,33,Debit Card,Anual
3588,3588,3588,3589,23,Feminino,Óculos de sol,Acessórios,55,Michigan,M,Magenta,Primavera,3.5,No,Bank Transfer,2-Day Shipping,No,No,40,Cash,Anual
3589,3589,3589,3590,31,Feminino,Cinto,Acessórios,73,New Hampshire,M,Blue,Primavera,4.8,No,Cash,Next Day Air,No,No,38,Cash,Cada 3 meses
3590,3590,3590,3591,27,Feminino,Vestido,Roupas,87,South Dakota,M,Gray,Outono,2.9,No,PayPal,2-Day Shipping,No,No,19,Venmo,Cada 3 meses
3591,3591,3591,3592,48,Feminino,Jaqueta,Agasalhos,89,South Dakota,M,Gold,Inverno,3.2,No,Cash,2-Day Shipping,No,No,38,Bank Transfer,Trimestral
3592,3592,3592,3593,61,Feminino,Botas,Calçados,82,New Jersey,L,Lavender,Primavera,4.4,No,Cash,2-Day Shipping,No,No,18,Venmo,Quinzenal
3593,3593,3593,3594,63,Feminino,Sandálias,Calçados,80,Wyoming,M,Black,Primavera,4.6,No,Bank Transfer,Next Day Air,No,No,24,PayPal,Mensal
3594,3594,3594,3595,19,Feminino,Lenço,Acessórios,87,Alabama,L,Charcoal,Verão,2.6,No,PayPal,2-Day Shipping,No,No,29,Venmo,Trimestral
3595,3595,3595,3596,21,Feminino,Blusa,Roupas,41,South Dakota,M,Violet,Primavera,3.1,No,Cash,Store Pickup,No,No,14,PayPal,Anual
3596,3596,3596,3597,28,Feminino,Hoodie,Roupas,83,South Carolina,M,Charcoal,Primavera,4.3,No,Bank Transfer,Standard,No,No,44,Cash,Quinzenal
3597,3597,3597,3598,29,Feminino,Óculos de sol,Acessórios,71,New Mexico,M,Maroon,Verão,3.1,No,Cash,Standard,No,No,18,Bank Transfer,Trimestral
3598,3598,3598,3599,23,Feminino,Hoodie,Roupas,76,Connecticut,XL,Purple,Primavera,4.6,No,Bank Transfer,Store Pickup,No,No,19,Bank Transfer,Cada 2 semanas
3599,3599,3599,3600,37,Feminino,Lenço,Acessórios,34,Kansas,S,Peach,Primavera,4.6,No,Cash,Express,No,No,4,Cash,Semanal
3600,3600,3600,3601,67,Feminino,Vestido,Roupas,81,South Carolina,XL,Olive,Primavera,2.7,No,PayPal,Free Shipping,No,No,25,Cash,Cada 2 semanas
3601,3601,3601,3602,34,Feminino,T-shirt,Roupas,47,North Carolina,M,Indigo,Verão,3.0,No,Debit Card,Next Day Air,No,No,3,PayPal,Mensal
3602,3602,3602,3603,58,Feminino,Saia,Roupas,36,Wyoming,S,Magenta,Verão,3.3,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Trimestral
3603,3603,3603,3604,45,Feminino,Jeans,Roupas,51,Louisiana,M,Gold,Primavera,2.7,No,Debit Card,Free Shipping,No,No,5,Cash,Semanal
3604,3604,3604,3605,63,Feminino,Hoodie,Roupas,86,Louisiana,M,Orange,Outono,3.3,No,Bank Transfer,Standard,No,No,17,Debit Card,Anual
3605,3605,3605,3606,68,Feminino,Jeans,Roupas,41,Alabama,M,Gold,Outono,4.3,No,Venmo,Store Pickup,No,No,36,Bank Transfer,Cada 3 meses
3606,3606,3606,3607,41,Feminino,Sandálias,Calçados,90,Minnesota,XL,Purple,Outono,4.8,No,Cash,Express,No,No,41,Venmo,Anual
3607,3607,3607,3608,50,Feminino,Chapéu,Acessórios,93,New Mexico,L,Charcoal,Outono,3.3,No,Debit Card,Standard,No,No,20,Venmo,Cada 2 semanas
3608,3608,3608,3609,24,Feminino,Luvas,Acessórios,56,Tennessee,M,Cyan,Outono,4.3,No,Bank Transfer,Next Day Air,No,No,2,Cash,Cada 3 meses
3609,3609,3609,3610,21,Feminino,Meias,Roupas,39,New Mexico,M,Cyan,Verão,3.0,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Mensal
3610,3610,3610,3611,18,Feminino,Jaqueta,Agasalhos,86,Texas,XL,Green,Outono,4.8,No,Credit Card,2-Day Shipping,No,No,23,Bank Transfer,Quinzenal
3611,3611,3611,3612,63,Feminino,T-shirt,Roupas,82,Washington,M,Silver,Primavera,2.9,No,PayPal,Standard,No,No,30,Credit Card,Anual
3612,3612,3612,3613,47,Feminino,Sandálias,Calçados,29,Michigan,M,Teal,Verão,3.6,No,Credit Card,Standard,No,No,26,Cash,Cada 3 meses
3613,3613,3613,3614,58,Feminino,Chapéu,Acessórios,27,Minnesota,M,Magenta,Outono,3.5,No,Cash,Store Pickup,No,No,40,Venmo,Anual
3614,3614,3614,3615,46,Feminino,Luvas,Acessórios,25,Delaware,L,Maroon,Primavera,4.7,No,Bank Transfer,2-Day Shipping,No,No,19,Bank Transfer,Anual
3615,3615,3615,3616,35,Feminino,Vestido,Roupas,31,California,M,Gold,Inverno,4.4,No,Bank Transfer,Free Shipping,No,No,4,Credit Card,Mensal
3616,3616,3616,3617,42,Feminino,Hoodie,Roupas,23,Wisconsin,L,Purple,Inverno,3.3,No,Cash,Store Pickup,No,No,33,Debit Card,Quinzenal
3617,3617,3617,3618,48,Feminino,Cinto,Acessórios,47,Kentucky,M,Lavender,Outono,4.3,No,Debit Card,Express,No,No,29,Debit Card,Mensal
3618,3618,3618,3619,28,Feminino,Luvas,Acessórios,67,Nevada,M,Maroon,Outono,4.0,No,Venmo,2-Day Shipping,No,No,47,PayPal,Cada 2 semanas
3619,3619,3619,3620,44,Feminino,Lenço,Acessórios,75,North Carolina,S,Magenta,Inverno,4.9,No,Cash,2-Day Shipping,No,No,50,Venmo,Semanal
3620,3620,3620,3621,60,Feminino,Sandálias,Calçados,82,Louisiana,M,Turquoise,Verão,2.9,No,Credit Card,Express,No,No,28,Credit Card,Quinzenal
3621,3621,3621,3622,38,Feminino,Tênis,Calçados,32,New Jersey,XL,Silver,Verão,4.0,No,Venmo,2-Day Shipping,No,No,5,Cash,Quinzenal
3622,3622,3622,3623,46,Feminino,Vestido,Roupas,41,Wisconsin,M,Purple,Outono,4.3,No,Bank Transfer,Store Pickup,No,No,12,Credit Card,Anual
3623,3623,3623,3624,39,Feminino,Jóias,Acessórios,89,Arkansas,M,Violet,Inverno,2.7,No,Venmo,2-Day Shipping,No,No,4,PayPal,Semanal
3624,3624,3624,3625,22,Feminino,Chapéu,Acessórios,82,Texas,XL,Peach,Outono,5.0,No,PayPal,Store Pickup,No,No,22,Bank Transfer,Cada 2 semanas
3625,3625,3625,3626,44,Feminino,Lenço,Acessórios,99,Illinois,L,Green,Inverno,4.4,No,Debit Card,Express,No,No,32,PayPal,Semanal
3626,3626,3626,3627,69,Feminino,Blusa,Roupas,98,Mississippi,L,Teal,Outono,3.5,No,Bank Transfer,Express,No,No,32,Venmo,Trimestral
3627,3627,3627,3628,39,Feminino,Cinto,Acessórios,54,Delaware,M,Silver,Inverno,3.3,No,Credit Card,Next Day Air,No,No,48,Cash,Cada 3 meses
3628,3628,3628,3629,53,Feminino,Blusa,Roupas,88,Georgia,L,Purple,Verão,3.8,No,Cash,Free Shipping,No,No,35,Credit Card,Mensal
3629,3629,3629,3630,52,Feminino,T-shirt,Roupas,43,Kansas,L,Lavender,Verão,4.5,No,Credit Card,Standard,No,No,44,Debit Card,Quinzenal
3630,3630,3630,3631,65,Feminino,Chapéu,Acessórios,73,Oklahoma,M,Lavender,Inverno,4.8,No,Credit Card,Store Pickup,No,No,29,Cash,Semanal
3631,3631,3631,3632,48,Feminino,Chapéu,Acessórios,50,New Jersey,M,Peach,Outono,2.9,No,Debit Card,Store Pickup,No,No,26,Credit Card,Mensal
3632,3632,3632,3633,27,Feminino,Tênis,Calçados,73,Utah,L,Green,Primavera,3.2,No,PayPal,Express,No,No,3,Debit Card,Trimestral
3633,3633,3633,3634,39,Feminino,Luvas,Acessórios,51,Montana,M,Orange,Primavera,2.8,No,Venmo,Free Shipping,No,No,1,Bank Transfer,Cada 2 semanas
3634,3634,3634,3635,59,Feminino,Meias,Roupas,22,Ohio,M,Pink,Inverno,3.3,No,Bank Transfer,Standard,No,No,17,PayPal,Anual
3635,3635,3635,3636,52,Feminino,Sandálias,Calçados,32,Colorado,L,Cyan,Outono,3.3,No,Cash,Free Shipping,No,No,17,Credit Card,Quinzenal
3636,3636,3636,3637,50,Feminino,Sandálias,Calçados,38,California,L,Lavender,Verão,4.2,No,PayPal,2-Day Shipping,No,No,36,Cash,Semanal
3637,3637,3637,3638,32,Feminino,Botas,Calçados,66,Utah,L,Yellow,Inverno,3.6,No,PayPal,Express,No,No,32,Credit Card,Quinzenal
3638,3638,3638,3639,40,Feminino,Mochila,Acessórios,20,Kansas,M,Olive,Primavera,4.6,No,Credit Card,Express,No,No,50,PayPal,Cada 2 semanas
3639,3639,3639,3640,26,Feminino,Casaco,Agasalhos,44,Illinois,M,Brown,Verão,3.6,No,Venmo,2-Day Shipping,No,No,39,Venmo,Anual
3640,3640,3640,3641,47,Feminino,Óculos de sol,Acessórios,31,Minnesota,L,Pink,Primavera,4.0,No,Credit Card,Next Day Air,No,No,17,PayPal,Mensal
